"Type","From","To","Anchor Text","Alt Text","Follow","Target","Rel","Status Code","Status","Path Type","Link Path","Link Position","Link Origin","Size","Transferred"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=3","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=2","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=4","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=5","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=1","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=13","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=12","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=6","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=7","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=11","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=10","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=8","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-1/history/?page=9","https://nextdrawlogic.com/terms/","Terms of Use","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='disclaimer-block']/div/p[2]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/how-to-play/daily-lotto/","https://nextdrawlogic.com/daily-lotto/","Daily Lotto","","True","","","404","Not Found","Absolute","//body/main/div/nav/ol/li[2]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/how-to-play/lotto-plus-2/","https://nextdrawlogic.com/lotto-plus-2/","Lotto Plus 2","","True","","","404","Not Found","Absolute","//body/main/div/nav/ol/li[3]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/how-to-play/lotto-plus-2/","https://nextdrawlogic.com/lotto/","SA Lotto","","True","","","404","Not Found","Absolute","//body/main/div/nav/ol/li[2]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/how-to-play/powerball/","https://nextdrawlogic.com/powerball/","PowerBall","","True","","","404","Not Found","Absolute","//body/main/nav/ul/li[2]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/how-to-play/lotto-plus-1/","https://nextdrawlogic.com/powerball/","PowerBall","","True","","","404","Not Found","Absolute","//body/main/nav/ul/li[@class='breadcrumb-item'][2]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-plus-1/","https://nextdrawlogic.com/predictions/sa-lotto/","Main SA Lotto Predictions","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='internal-links-section']/ul/li[5]/a","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/is-sa-lottery-rigged/","https://nextdrawlogic.com/blog/powerball-vs-lotto/","⚡ PowerBall vs Lotto Odds","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[3]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/hot-and-cold-numbers-guide/","https://nextdrawlogic.com/blog/daily-lotto-complete-guide/","Daily Lotto complete guide","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='article-body']/section[@id='games']/p[2]/a[2]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/lotto-odds-explained/","https://nextdrawlogic.com/blog/daily-lotto-complete-guide/","📅 Daily Lotto Complete Guide","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[2]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/blog/is-sa-lottery-rigged/","https://nextdrawlogic.com/blog/hot-and-cold-numbers-do-they-work/","📊 Do Hot & Cold Numbers Work?","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav[@class='ndl-sidebar-card'][3]/ul/li[5]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/check-tickets/lotto-5-max/","Check Tickets →","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='related-section']/div/div[@class='related-card'][3]/a","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/check-tickets/lotto-5-max/","Check Tickets","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav/ul/li[5]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/results/lotto-5-max/20-june-2026/","Latest Lotto 5 Max Results","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='internal-links-section']/ul/li[1]/a","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/results/lotto-5-max/20-june-2026/","Latest Results","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav/ul/li[1]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/number-generator/lotto-5-max/","Use Generator →","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='related-section']/div/div[@class='related-card'][1]/a","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/number-generator/lotto-5-max/","Generate Numbers","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav/ul/li[7]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/hot-and-cold-numbers/lotto-5-max/","full hot & cold stats page","","True","","","404","Not Found","Root-Relative","//body/main/div/div/div[@class='predictions-grid']/div[2]/div[@class='pred-card-body']/p/a","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/hot-and-cold-numbers/lotto-5-max/","Detailed Hot & Cold Number Stats","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='internal-links-section']/ul/li[5]/a","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/hot-and-cold-numbers/lotto-5-max/","View Stats →","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='related-section']/div/div[@class='related-card'][2]/a","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/hot-and-cold-numbers/lotto-5-max/","Hot & Cold Numbers","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav/ul/li[6]/a","Navigation","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/results/lotto-5-max/history/","View full draw history →","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@id='last50']/p[2]/a[2]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/results/lotto-5-max/history/","Full Draw History Archive","","True","","","404","Not Found","Root-Relative","//body/main/div/div/section[@class='internal-links-section']/ul/li[4]/a","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/lotto-5-max/","https://nextdrawlogic.com/results/lotto-5-max/history/","Draw History","","True","","","404","Not Found","Root-Relative","//body/main/div/aside/nav/ul/li[3]/a","Navigation","HTML","0","0"
