"Type","From","To","Anchor Text","Alt Text","Follow","Target","Rel","Status Code","Status","Path Type","Link Path","Link Position","Link Origin","Size","Transferred"
"Hyperlink","https://nextdrawlogic.com/check-tickets/lotto-plus-1/","https://twitter.com/intent/tweet?text=Free%20SA%20Lotto%20Plus%201%20ticket%20checker%20—%20scan%20the%20last%20100%20draws%20incl.%20Bonus%20Ball%20%26%20prize%20division&url=https%3A%2F%2Fnextdrawlogic.com%2Fcheck-tickets%2Flotto-plus-1%2F","X","","True","_blank","noopener","301","Moved Permanently","Absolute","//body/main/div/aside/div/a[@class='tw']","Aside","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/check-tickets/lotto-plus-1/","https://wa.me/?text=Free%20SA%20Lotto%20Plus%201%20ticket%20checker%20—%20scan%20the%20last%20100%20draws%20incl.%20Bonus%20Ball%20%26%20prize%20division%20https%3A%2F%2Fnextdrawlogic.com%2Fcheck-tickets%2Flotto-plus-1%2F","W","","True","_blank","noopener","302","Found","Absolute","//body/main/div/aside/div/a[@class='wa']","Aside","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/check-tickets/daily-lotto/","https://wa.me/?text=Free%20Daily%20Lotto%20ticket%20checker%20—%20scan%20the%20last%20100%20SA%20draws%20https%3A%2F%2Fnextdrawlogic.com%2Fcheck-tickets%2Fdaily-lotto%2F","W","","True","_blank","noopener","302","Found","Absolute","//body/main/div/aside/div/a[@class='wa']","Aside","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/check-tickets/daily-lotto/","https://twitter.com/intent/tweet?text=Free%20Daily%20Lotto%20ticket%20checker%20—%20scan%20the%20last%20100%20SA%20draws&url=https%3A%2F%2Fnextdrawlogic.com%2Fcheck-tickets%2Fdaily-lotto%2F","X","","True","_blank","noopener","301","Moved Permanently","Absolute","//body/main/div/aside/div/a[@class='tw']","Aside","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/daily-lotto/","https://wa.me/?text=Daily+Lotto+Prediction+Today+—+17+June+2026+https%3A%2F%2Fnextdrawlogic.com%2Fpredictions%2Fdaily-lotto%2F","Share on WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/div[6]/a[2]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/predictions/daily-lotto/","https://twitter.com/intent/tweet?text=Daily+Lotto+Prediction+Today+—+17+June+2026&url=https%3A%2F%2Fnextdrawlogic.com%2Fpredictions%2Fdaily-lotto%2F","Share on X","","True","_blank","noopener noreferrer","301","Moved Permanently","Absolute","//body/main/div/div/div[6]/a[3]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/check-tickets/powerball-plus/","https://wa.me/?text=Free%20SA%20PowerBall%20Plus%20ticket%20checker%20—%20scan%20the%20last%20100%20draws%20incl.%20the%20PowerBall%20https%3A%2F%2Fnextdrawlogic.com%2Fcheck-tickets%2Fpowerball-plus%2F","W","","True","_blank","noopener","302","Found","Absolute","//body/main/div/aside/div/a[@class='wa']","Aside","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/check-tickets/powerball-plus/","https://twitter.com/intent/tweet?text=Free%20SA%20PowerBall%20Plus%20ticket%20checker%20—%20scan%20the%20last%20100%20draws%20incl.%20the%20PowerBall&url=https%3A%2F%2Fnextdrawlogic.com%2Fcheck-tickets%2Fpowerball-plus%2F","X","","True","_blank","noopener","301","Moved Permanently","Absolute","//body/main/div/aside/div/a[@class='tw']","Aside","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/check-tickets/lotto-plus-2/","https://wa.me/?text=Free%20SA%20Lotto%20Plus%202%20ticket%20checker%20—%20scan%20the%20last%20100%20draws%20incl.%20Bonus%20Ball%20%26%20prize%20division%20https%3A%2F%2Fnextdrawlogic.com%2Fcheck-tickets%2Flotto-plus-2%2F","W","","True","_blank","noopener","302","Found","Absolute","//body/main/div/aside/div/a[@class='wa']","Aside","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/check-tickets/lotto-plus-2/","https://twitter.com/intent/tweet?text=Free%20SA%20Lotto%20Plus%202%20ticket%20checker%20—%20scan%20the%20last%20100%20draws%20incl.%20Bonus%20Ball%20%26%20prize%20division&url=https%3A%2F%2Fnextdrawlogic.com%2Fcheck-tickets%2Flotto-plus-2%2F","X","","True","_blank","noopener","301","Moved Permanently","Absolute","//body/main/div/aside/div/a[@class='tw']","Aside","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-2/history/","https://wa.me/?text=SA%20Lotto%20Plus%202%20results%20history%20archive%20-%20past%20winning%20numbers%20by%20date%20https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Flotto-plus-2%2Fhistory%2F","W","","True","_blank","noopener","302","Found","Absolute","//body/main/div/div/section[@class='page-hero']/div[@class='hero-share']/a[@class='wa']","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-2/history/?page=1","https://wa.me/?text=SA%20Lotto%20Plus%202%20results%20history%20archive%20-%20past%20winning%20numbers%20by%20date%20https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Flotto-plus-2%2Fhistory%2F","W","","True","_blank","noopener","302","Found","Absolute","//body/main/div/div/section[@class='page-hero']/div[@class='hero-share']/a[@class='wa']","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-2/history/","https://twitter.com/intent/tweet?text=SA%20Lotto%20Plus%202%20results%20history%20archive%20-%20past%20winning%20numbers%20by%20date&url=https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Flotto-plus-2%2Fhistory%2F","X","","True","_blank","noopener","301","Moved Permanently","Absolute","//body/main/div/div/section[@class='page-hero']/div[@class='hero-share']/a[@class='tw']","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/lotto-plus-2/history/?page=1","https://twitter.com/intent/tweet?text=SA%20Lotto%20Plus%202%20results%20history%20archive%20-%20past%20winning%20numbers%20by%20date&url=https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Flotto-plus-2%2Fhistory%2F","X","","True","_blank","noopener","301","Moved Permanently","Absolute","//body/main/div/div/section[@class='page-hero']/div[@class='hero-share']/a[@class='tw']","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/08-may-2026/","https://wa.me/?text=SA+PowerBall+Plus+Results+8+May+2026
Numbers%3A+13%2C+17%2C+28%2C+41%2C+47+%2B+PB+19
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F08-may-2026%2F","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/8-may-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+8+May+2026
Numbers%3A+13%2C+17%2C+28%2C+41%2C+47+%2B+PB+19
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F8-may-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/1-may-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+1+May+2026
Numbers%3A+7%2C+8%2C+33%2C+38%2C+45+%2B+PB+13
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F1-may-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/14-april-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+14+April+2026
Numbers%3A+4%2C+17%2C+20%2C+23%2C+50+%2B+PB+1
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F14-april-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/10-april-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+10+April+2026
Numbers%3A+8%2C+10%2C+14%2C+23%2C+36+%2B+PB+13
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F10-april-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/17-april-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+17+April+2026
Numbers%3A+8%2C+36%2C+43%2C+44%2C+48+%2B+PB+3
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F17-april-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/24-april-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+24+April+2026
Numbers%3A+1%2C+18%2C+32%2C+35%2C+47+%2B+PB+6
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F24-april-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/21-april-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+21+April+2026
Numbers%3A+1%2C+7%2C+16%2C+31%2C+36+%2B+PB+7
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F21-april-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/5-may-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+5+May+2026
Numbers%3A+19%2C+37%2C+39%2C+40%2C+45+%2B+PB+3
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F5-may-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/28-april-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+28+April+2026
Numbers%3A+6%2C+10%2C+13%2C+24%2C+26+%2B+PB+2
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F28-april-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/31-march-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+31+March+2026
Numbers%3A+4%2C+5%2C+10%2C+16%2C+42+%2B+PB+12
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F31-march-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/27-march-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+27+March+2026
Numbers%3A+1%2C+7%2C+11%2C+27%2C+32+%2B+PB+1
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F27-march-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/3-april-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+3+April+2026
Numbers%3A+16%2C+20%2C+21%2C+24%2C+25+%2B+PB+6
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F3-april-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/7-april-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+7+April+2026
Numbers%3A+22%2C+29%2C+30%2C+43%2C+46+%2B+PB+9
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F7-april-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/24-march-2026","https://wa.me/?text=SA+PowerBall+Plus+Results+24+March+2026
Numbers%3A+7%2C+15%2C+19%2C+31%2C+44+%2B+PB+20
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F24-march-2026","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/05-may-2026/","https://wa.me/?text=SA+PowerBall+Plus+Results+5+May+2026
Numbers%3A+19%2C+37%2C+39%2C+40%2C+45+%2B+PB+3
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F05-may-2026%2F","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/17-april-2026/","https://wa.me/?text=SA+PowerBall+Plus+Results+17+April+2026
Numbers%3A+8%2C+36%2C+43%2C+44%2C+48+%2B+PB+3
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F17-april-2026%2F","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/01-may-2026/","https://wa.me/?text=SA+PowerBall+Plus+Results+1+May+2026
Numbers%3A+7%2C+8%2C+33%2C+38%2C+45+%2B+PB+13
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F01-may-2026%2F","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/14-april-2026/","https://wa.me/?text=SA+PowerBall+Plus+Results+14+April+2026
Numbers%3A+4%2C+17%2C+20%2C+23%2C+50+%2B+PB+1
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F14-april-2026%2F","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/21-april-2026/","https://wa.me/?text=SA+PowerBall+Plus+Results+21+April+2026
Numbers%3A+1%2C+7%2C+16%2C+31%2C+36+%2B+PB+7
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F21-april-2026%2F","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/24-april-2026/","https://wa.me/?text=SA+PowerBall+Plus+Results+24+April+2026
Numbers%3A+1%2C+18%2C+32%2C+35%2C+47+%2B+PB+6
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F24-april-2026%2F","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
"Hyperlink","https://nextdrawlogic.com/results/powerball-plus/31-march-2026/","https://wa.me/?text=SA+PowerBall+Plus+Results+31+March+2026
Numbers%3A+4%2C+5%2C+10%2C+16%2C+42+%2B+PB+12
Jackpot%3A+R+0.00
https%3A%2F%2Fnextdrawlogic.com%2Fresults%2Fpowerball-plus%2F31-march-2026%2F","WhatsApp","","True","_blank","noopener noreferrer","302","Found","Absolute","//body/main/div/div/section[@id='analysis']/div[4]/div/a[1]","Content","HTML","0","0"
